Bank Ticker,BAC,BAC,BAC,BAC,BAC,C,C,C,C,C,GS,GS,GS,GS,GS,JPM,JPM,JPM,JPM,JPM,MS,MS,MS,MS,MS,WFC,WFC,WFC,WFC,WFC
Stock Info,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume,open,high,low,close,volume
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014-04-11,14.8138,15.066,14.5897,14.7298,133757149,43.2073,43.8881,42.7157,43.1884,31063168,144.2313,144.2687,141.6166,142.6158,6461662,48.8012,49.5706,48.244,48.9073,47248387,26.1602,26.4415,25.6884,25.8336,21453617,41.0531,42.2816,40.4215,41.5981,36428623
2014-04-14,14.9913,15.1501,14.7391,14.9446,99249360,44.8146,45.1928,44.4175,45.0699,51970279,144.5582,144.864,143.2695,144.5021,3053683,49.3938,49.4734,48.1821,48.6066,31081491,26.1149,26.4597,26.0241,26.3689,12514483,41.849,42.1172,41.0444,41.6241,24321399
2014-04-15,15.0286,15.3275,14.9072,15.3089,134956615,45.3441,45.8168,45.0415,45.675,36511591,144.7449,145.6975,142.9707,144.6702,3639593,48.7216,49.208,48.0672,48.4651,26693846,26.8771,26.8952,26.1239,26.8136,16657834,41.7625,42.2903,41.5592,42.2038,21749769
2014-04-16,15.1314,15.1501,14.7391,15.066,172948930,45.9113,45.9681,44.9848,45.5521,24658051,145.9963,146.8834,144.857,146.8181,3196346,48.642,48.9516,48.3679,48.872,27050795,27.113,27.2037,26.6865,27.1221,14198027,42.446,42.5931,42.074,42.472,17866556
2014-04-17,15.0754,15.1781,14.8792,15.0847,104765535,45.5615,45.7979,45.3724,45.5899,21361800,150.376,150.7589,146.9395,147.0235,4526106,48.9427,49.1461,48.6535,48.8366,17955801,27.8752,28.3924,27.5848,27.9115,22965994,42.4114,42.645,42.2211,42.3335,19399882
2014-04-21,15.0847,15.1034,14.9726,15.0286,51280450,45.5521,45.5899,45.1644,45.2306,17048870,147.0795,147.7986,145.8936,147.3597,4551711,48.872,49.0046,48.6332,48.6685,12384757,28.1021,28.22,27.7663,28.1111,10698998,42.4633,42.6796,42.3595,42.4979,12477981
2014-04-22,15.0286,15.2622,14.9819,15.2155,77888859,45.2873,45.9019,45.2401,45.4008,18587072,147.2103,150.1705,146.8648,149.8437,4547285,48.6774,49.5972,48.5889,49.3584,16265271,28.0839,28.4741,27.966,28.3108,10803598,42.4287,42.818,42.3076,42.5931,14203811
2014-04-23,15.2248,15.3182,15.1594,15.2902,52425644,45.3819,45.8546,45.2968,45.7601,13500809,149.6569,150.2919,148.7418,149.8344,2040561,49.3495,49.6325,49.1379,49.5706,11381029,28.3471,28.4015,27.9841,28.1656,9376657,42.5671,42.9738,42.5671,42.9046,13309890
2014-04-24,15.3462,15.4116,15.1407,15.2622,73910944,45.8073,45.9302,45.3913,45.6939,14699644,150.3853,151.3845,149.9651,150.2079,2934201,49.5883,49.7564,49.1815,49.6945,15368188,28.1837,28.3561,27.4941,28.0748,8438891,43.0343,43.0343,42.5412,42.671,12617062
2014-04-25,15.038,15.1594,14.8792,14.8979,84617726,45.4953,45.7818,45.0793,45.1455,18120477,149.8624,150.1332,147.4624,147.7706,3302143,49.8006,49.836,49.208,49.2611,15939621,27.9206,28.0295,27.6393,27.7482,8372927,42.6277,42.7834,42.3941,42.4374,16274458
2014-04-28,14.3188,14.3935,13.8798,13.9638,344935158,45.0415,45.3535,44.4837,44.7201,25780296,148.1068,148.3214,143.8111,146.1831,3897822,49.1992,49.2611,48.359,49.0754,21394062,27.8119,27.8301,26.8469,27.3021,15303309,42.6277,42.6796,41.9875,42.3422,18411704
2014-04-29,14.0479,14.2908,13.9265,14.2347,155495010,45.0037,45.571,44.8146,45.5332,16943495,146.6406,147.9013,146.2764,147.7706,2160500,49.2876,49.7962,49.1461,49.6149,13453407,27.4478,27.8301,27.3567,27.7846,10419650,42.6277,42.8354,42.5066,42.8007,14753633
2014-04-30,14.2534,14.2627,14.132,14.1413,82359669,45.5048,45.6939,45.2306,45.2968,17079734,147.9013,149.7503,147.7239,149.246,2745673,49.7387,49.836,49.2788,49.5087,14388102,27.7937,28.2125,27.6298,28.1578,11016521,42.7834,43.043,42.7142,42.9478,14982821
2014-05-01,14.1413,14.2136,14.0386,14.0946,68368291,45.2117,45.5238,45.0037,45.1644,10940267,149.2274,150.348,149.134,149.7597,2079547,49.4557,49.6945,49.0842,49.2788,12744643,28.1396,28.4947,28.1032,28.4219,10110191,43.0343,43.1209,42.7834,42.9478,11850982
2014-05-02,14.1787,14.2814,14.104,14.2441,73562859,45.2306,45.59,44.9091,45.136,15362235,149.8437,151.1324,148.0787,148.3682,2562493,49.3761,49.8536,49.0312,49.155,15153795,28.4947,28.6221,27.8574,27.9394,11465383,43.0603,43.2675,42.8267,42.8959,13369832
2014-05-05,14.0806,14.132,14.0292,14.0853,51669134,44.6348,44.7389,44.2566,44.6159,16854666,146.1457,146.5192,144.2967,146.0056,3016295,47.6515,48.4121,47.4923,47.9522,25237392,27.5388,27.5843,27.0563,27.3749,12035090,42.6364,42.9478,42.4806,42.8786,9128140
2014-05-06,14.0386,14.0386,13.749,13.7584,96268311,44.4552,44.493,43.8121,43.8405,21786727,145.5387,145.5387,143.9792,144.3154,3073107,47.793,47.8107,47.1562,47.1739,25327415,27.2475,27.2748,26.6557,26.8196,16285597,42.7315,42.7661,42.4547,42.472,16213342
2014-05-07,13.8798,13.9358,13.777,13.8237,91733037,44.0107,44.285,43.8027,44.162,17502520,145.1278,145.9683,143.5403,145.2305,3261095,47.3596,47.8637,47.0855,47.8018,18503048,26.947,27.0927,26.419,27.0381,12460769,42.6985,43.0733,42.5853,43.0384,15507424
2014-05-08,13.8704,14.0479,13.8237,13.9452,65232716,44.162,44.9091,44.162,44.5781,16067736,145.4547,147.7519,144.9317,146.9862,2719646,47.9345,48.2263,47.8063,48.076,16091486,27.0654,27.5115,26.9106,27.029,13039248,43.0035,43.1255,42.8728,42.9861,12902488
2014-05-09,13.9638,13.9972,13.7023,13.7677,86751616,44.4835,44.6632,44.1715,44.4363,15185788,147.1449,147.4531,145.38,146.7994,2637013,47.9522,48.0291,47.4702,47.7665,12366481,26.856,27.0654,26.7012,27.0199,10064732,42.9338,42.9774,42.6201,42.7683,15174627
2014-05-12,13.8144,14.104,13.8144,14.0759,70669928,44.6539,44.824,44.4835,44.701,13308290,147.4624,149.3674,147.4624,148.9939,2256120,47.9964,48.3767,47.7841,48.3325,12825906,27.1746,27.7209,27.0927,27.6116,10196546,43.0297,43.4392,42.9861,43.3608,16450689
2014-05-13,14.0479,14.104,13.9545,14.0386,58469055,44.7767,44.9091,44.6632,44.8429,12615169,149.0032,150.2537,148.6017,149.6756,1901488,48.4121,48.4917,48.1998,48.3059,12310881,27.5752,27.78,27.4842,27.6116,7962736,43.3782,43.5351,43.2562,43.4044,9707133
2014-05-14,14.0012,14.0292,13.8331,13.8611,52431852,44.9185,44.928,44.4268,44.5592,12406415,149.6009,150.2452,148.7418,148.9005,2136155,48.3236,48.3767,48.0229,48.076,10334933,27.6571,27.7027,27.293,27.5388,10047803,43.448,43.448,42.8641,42.9513,13263235
2014-05-15,13.8424,13.8518,13.4408,13.5902,104192968,44.3039,44.389,43.6419,43.9918,21179067,148.1908,148.4429,145.6041,146.2764,2769269,47.9345,47.9345,47.1828,47.3243,19763012,27.3294,27.4204,26.6375,27.1018,20240122,42.7857,42.9161,42.4023,42.7247,17370896
2014-05-16,13.5529,13.5809,13.4198,13.5529,80476129,43.9161,44.1384,43.6608,43.9161,17188597,145.3146,146.5846,144.5983,146.0803,2846085,47.2447,47.3243,46.8467,47.1474,19993160,27.0381,27.4559,26.9835,27.4386,18005349,42.7073,42.8118,42.4589,42.7683,13923707
2014-05-19,13.4735,13.7303,13.4314,13.7023,51034696,43.5946,44.2471,43.5757,44.2282,13631001,145.9122,147.5371,145.6881,147.2383,1618048,46.944,47.678,46.9263,47.6073,12068854,27.2384,27.6617,27.202,27.4569,7022432,42.5591,43.1691,42.5417,43.1255,10533825
2014-05-20,13.6836,13.721,13.5249,13.5716,60108208,44.0864,44.3984,43.8594,44.0202,11792403,147.0609,147.4624,145.3146,146.0056,2034911,47.51,47.793,47.2358,47.51,16888227,27.4022,27.4022,26.8651,27.0472,9958066,43.0123,43.0994,42.5853,42.6637,15095382
2014-05-21,13.6276,13.7397,13.5435,13.6463,64808554,44.285,44.5308,44.1526,44.3039,12823793,146.762,149.1807,146.734,148.8071,4226325,47.8018,48.2883,47.7399,47.8637,13210922,27.1837,27.4113,27.1746,27.3203,6654834,42.8554,43.4044,42.838,43.2824,12934284
2014-05-22,13.6183,13.749,13.5902,13.7397,51929418,44.2377,44.5876,44.2282,44.5781,12713467,148.4336,149.6943,148.1535,149.2741,1645058,47.908,48.2883,47.7753,48.244,11801568,27.3112,27.7209,27.2293,27.6662,8235487,43.2911,43.6048,43.2214,43.5612,12160307
2014-05-23,13.7397,13.8373,13.6836,13.749,51648948,44.6632,44.824,44.5308,44.72,9572844,149.3301,149.8624,148.9564,149.5635,1214453,48.244,48.275,47.8991,48.2263,10878697,27.6753,27.78,27.6298,27.7573,5140011,43.4915,43.7704,43.3695,43.7094,13167150
2014-05-27,14.0105,14.3001,13.9919,14.216,125398936,45.032,45.7223,44.8334,44.9847,24507605,150.46,152.6172,149.9558,151.067,3256763,48.4209,49.0184,48.3679,48.7658,14503732,27.8938,28.4856,27.8847,28.3308,10959974,43.8314,44.1756,43.7442,44.0492,13322236
2014-05-28,14.2626,14.2721,14.0386,14.1413,72481688,44.8996,45.2873,44.7389,44.7483,14179968,150.7766,151.4325,149.7177,151.0389,1859886,48.7216,49.1727,48.642,49.04,11374958,28.3945,28.431,28.1305,28.1578,6124364,44.0318,44.1799,43.8444,43.9534,12465677
2014-05-29,14.1226,14.2067,14.104,14.1507,39423038,44.7767,44.9185,44.6443,44.7105,15554537,150.9921,151.7979,149.5687,150.6173,1779171,49.3053,49.4557,48.9869,49.2788,11741707,28.2398,28.3945,28.0395,28.3399,8616278,44.1015,44.1015,43.7007,43.8052,13028589
2014-05-30,14.1226,14.2254,14.0759,14.1413,45787134,44.6254,45.0131,44.5876,44.9847,11540295,150.3174,150.5236,149.1368,149.7458,2234936,49.155,49.4203,48.9162,49.1461,11991312,28.1669,28.258,27.9394,28.0941,7646374,43.8488,44.2845,43.8488,44.2496,15489222
2014-06-02,14.16,14.2721,14.0573,14.2534,46373953,45.0131,45.3535,44.8523,45.1644,11890290,149.7177,150.1113,147.9655,149.952,2162512,49.2169,49.2169,48.6597,48.9516,9440042,28.0941,28.1442,27.7846,28.1305,7509356,44.3891,44.5895,44.3281,44.5198,11828333
2014-06-03,14.1974,14.2721,14.1133,14.2067,49025413,44.928,45.6372,44.8807,45.571,16107418,149.7833,151.7323,149.2492,151.6105,2408640,48.7216,49.2257,48.7216,49.1727,9132297,27.9576,28.0941,27.6754,28.085,10079512,44.3368,44.5808,44.2235,44.5198,9293625
2014-06-04,14.188,14.2534,14.1507,14.2067,39757265,45.4292,45.5758,45.2164,45.2779,13077819,151.2732,152.482,150.7297,152.1634,2098405,49.1019,49.2832,48.8631,49.2434,9728053,28.0304,28.4219,27.9303,28.4036,8074671,44.3978,44.5023,44.2845,44.4762,10129239
2014-06-05,14.2721,14.4589,14.216,14.4122,60300456,45.4008,46.1479,45.2873,45.9871,17054195,152.4726,153.1379,151.3856,152.3414,1861574,49.4468,50.1101,49.0754,50.0836,16804644,28.4674,28.8224,28.1943,28.7951,8769365,44.5372,45.0688,44.4588,44.9903,11862902
2014-06-06,14.4309,14.6177,14.4122,14.5616,73930478,46.0533,46.5262,45.9777,46.2708,19151076,152.6412,155.7896,152.6412,155.7241,3478086,50.1986,50.5258,50.1013,50.3843,15399844,28.8497,29.1228,28.7842,29.0864,6544239,45.0165,45.3302,44.9729,45.2953,13152355
2014-06-09,14.571,14.8325,14.571,14.7951,78647895,46.3276,46.895,46.2897,46.8855,14237461,155.5835,156.3519,155.2087,155.546,2377485,50.3312,50.9989,50.3224,50.7823,12000038,29.0864,29.3686,29.0045,29.1137,9027794,45.2256,45.8094,45.2082,45.7572,11049575
2014-06-10,14.7391,14.8885,14.6924,14.8699,49852855,46.8004,46.8098,46.3276,46.6491,12771225,155.4148,156.7267,155.0588,155.8833,1692482,50.8265,51.2422,50.7557,51.2068,11609169,29.05,29.3049,28.9089,29.2048,7113217,45.6613,45.8617,45.4783,45.8269,12331656
2014-06-11,14.655,14.7765,14.5243,14.5616,73729322,46.3654,46.5923,45.9919,46.1573,13944243,154.6933,155.6959,154.3185,155.0119,2004076,50.8353,51.1095,50.3887,50.6496,14232171,29.0409,29.0409,28.7177,28.8497,5854239,45.6177,45.7484,45.365,45.5219,11735407
2014-06-12,14.5429,14.627,14.3655,14.4028,66173155,45.9777,46.0628,45.4859,45.6467,15672968,155.3211,156.1551,154.6277,155.5085,2309882,50.4727,50.7823,50.2958,50.4462,11677911,28.7314,29.0864,28.6312,28.8861,7086735,45.4173,45.5567,45.0078,45.06,13420613
2014-06-13,14.4402,14.5243,14.3188,14.4215,61588127,45.5238,46.025,44.5592,45.0037,34838669,155.7053,156.5486,155.0025,155.4429,1761060,50.4374,51.0034,50.3047,50.4462,12044435,28.9408,29.0318,28.654,28.7587,8022255,45.2169,45.3825,45.0862,45.2256,11111862
2014-06-16,14.2908,14.3001,14.1787,14.2721,55425378,44.8902,45.1833,44.4835,45.0509,12791370,155.0962,156.0426,154.0936,155.4055,1756421,50.2782,50.3666,49.8183,50.2958,11199075,28.6585,28.959,28.5857,28.8679,8527452,45.2082,45.2169,44.3891,44.5198,16310453
2014-06-17,14.2581,14.5897,14.2487,14.5616,58011594,44.8996,45.4387,44.7767,45.1928,13951109,155.2087,158.1228,155.0307,157.6262,2450024,50.2251,50.9326,50.1278,50.7823,11200522,28.8042,29.6873,28.7769,29.5871,13256291,44.4675,45.0949,44.4239,45.0165,15470782
2014-06-18,14.599,14.655,14.4215,14.6177,70220339,45.1739,45.3914,44.8334,45.3252,14472986,157.317,159.3878,156.7548,159.1629,2876387,50.6673,51.1272,50.3666,51.1006,13737143,29.5052,29.8056,29.2048,29.7328,10725245,45.0426,45.4347,44.8988,45.3476,18077144
2014-06-19,14.627,14.6364,14.4776,14.5243,40953928,45.3441,45.363,44.7649,44.9753,15756633,159.2941,159.444,158.2915,159.0411,2306899,51.0211,51.0211,50.5965,50.6761,11624383,29.842,29.8784,29.4005,29.6235,6933717,45.3127,45.4827,45.2517,45.3302,16335003
2014-06-20,14.6084,14.6084,14.4308,14.4401,54765268,45.1739,45.2212,44.5119,44.7672,18833091,159.594,160.3061,158.7507,159.1442,4688187,51.0211,51.0918,50.7204,50.8972,17126425,29.7055,29.7055,29.3504,29.3959,12071866,45.6439,46.1057,45.548,46.0883,29836531
2014-06-23,14.4588,14.6271,14.3747,14.6177,58492242,44.5687,45.5569,44.5403,45.4481,18434132,159.4628,159.8751,158.5539,159.519,1747482,50.8884,51.4898,50.6231,51.4633,16009479,29.5234,29.6873,29.2685,29.6053,6929933,45.9227,46.2277,45.7746,46.1667,13122484
2014-06-24,14.5383,14.6738,14.4308,14.4775,73262475,45.2495,45.8453,45.1171,45.2117,16920684,158.8725,159.8095,157.3732,157.6356,1608028,51.1891,51.4013,50.6761,50.7823,12323320,29.4961,29.6782,29.0455,29.1593,7776622,46.1231,46.1754,45.6787,45.7397,11226323
2014-06-25,14.4401,14.4775,14.2812,14.4588,71766365,45.0793,45.4576,44.9706,45.2212,12706655,157.2514,158.3758,156.8579,157.7761,1601762,50.6054,51.0653,50.2958,50.8795,14843900,29.05,29.4233,29.0045,29.3413,7671758,45.5655,45.9619,45.3737,45.8356,12815271
2014-06-26,14.4308,14.5149,14.2719,14.4027,68519602,45.1171,45.1446,44.4741,44.6632,18878483,156.483,157.5231,155.8927,157.4294,2131196,50.7115,50.8442,50.0571,50.7557,11854621,29.05,29.1228,28.7132,29.0318,10559861,45.853,45.8879,45.3127,45.6352,12545902
2014-06-27,14.3747,14.4121,14.3093,14.328,58149183,44.6538,44.7672,44.3701,44.5781,19164205,156.7173,157.0921,155.8927,156.2769,3111220,50.7027,51.0299,50.6231,50.8795,10178566,28.9043,29.1046,28.7041,28.7223,9933909,45.5132,46.097,45.4435,46.097,16864488
2014-06-30,14.3093,14.4401,14.2906,14.3654,47776848,44.597,44.7294,44.4552,44.5403,12297917,156.3612,157.3357,155.8927,156.8953,1888923,50.8,51.1006,50.7469,50.9591,11549859,28.7587,29.4779,28.7587,29.4324,11757508,45.9576,45.975,45.6613,45.8007,12928410
2014-07-01,14.3747,14.6271,14.3747,14.5803,74193538,44.8429,45.2968,44.6538,44.8807,16703029,155.874,157.6731,155.6022,156.305,2947811,50.8968,51.6449,50.8345,51.2708,14472160,29.5052,29.6691,29.3322,29.4233,7787590,45.9489,46.1406,45.853,45.9402,12482622
2014-07-02,14.7486,14.9822,14.7299,14.814,87685843,44.9564,45.6278,44.9185,45.4008,16779082,156.483,157.2448,156.0801,156.38,1877603,51.0037,51.1862,50.6029,50.7365,19199260,29.4233,29.7511,29.4051,29.578,6190608,45.975,46.0438,45.792,45.8879,14443481
2014-07-03,15.0196,15.1692,14.9542,14.9822,70582291,45.7507,46.0628,45.4576,45.6183,13643117,157.2608,159.2004,157.1577,158.7881,1801184,50.968,51.3421,50.7632,50.8077,12599842,29.7965,30.106,29.6964,29.6964,5994198,46.0883,46.2539,46.036,46.1841,8741520
2014-07-07,14.9448,14.9542,14.7953,14.8981,62437058,45.4387,45.4954,45.0037,45.3725,12052820,158.329,158.329,156.3893,157.2139,1774012,50.6653,50.7543,50.2298,50.4693,13918743,29.5962,29.6418,29.223,29.487,5635286,46.097,46.1667,45.7049,45.7484,13551827
2014-07-08,14.7859,14.7953,14.5056,14.5616,73343353,45.1077,45.136,44.6821,44.8429,13808777,156.2394,156.2769,153.419,154.5247,2429360,50.1843,50.2912,49.5431,49.6589,18345729,29.3049,29.3504,28.6494,28.9043,9205621,45.5742,45.7049,45.3999,45.5306,17282061
2014-07-09,14.599,14.6644,14.5243,14.5803,46415844,44.8902,45.0793,44.6348,44.8051,14196244,154.8339,154.9181,153.3253,154.2998,1943880,49.7658,49.9795,49.5253,49.8904,10914251,29.0682,29.1775,28.786,29.141,6292072,45.5742,45.5742,45.2343,45.4783,16116261
2014-07-10,14.328,14.5149,14.2532,14.4308,61458471,44.1715,44.493,44.0202,44.3511,18671999,152.0041,153.4658,151.3575,153.1285,2204137,49.0355,49.7034,48.9464,49.4808,12436589,28.4492,28.8907,28.4036,28.8406,7784865,45.121,45.2778,44.9032,45.1472,20066748
2014-07-11,14.3841,14.4214,14.2999,14.3747,56849387,44.2755,44.4552,44.0391,44.4457,15205668,152.7537,154.7402,152.1575,154.4216,2293327,49.2403,49.788,49.1513,49.6945,10236860,28.7587,28.8497,28.522,28.5948,10112168,44.5546,45.0252,44.2845,44.8683,29998928
2014-07-14,14.599,14.6458,14.5056,14.5523,59181661,46.025,46.1763,45.7223,45.7885,36157806,156.6517,157.1577,155.9771,156.483,3007711,50.3446,50.6207,50.0507,50.1309,14011991,29.2321,29.2776,28.8952,28.959,11323129,44.7986,45.1733,44.5633,44.7115,21252445
2014-07-15,14.7205,14.814,14.6364,14.7766,100196217,46.1668,46.772,46.1668,46.6113,34425773,159.013,159.434,156.6236,158.5164,4831795,51.6093,52.2683,51.4401,51.8943,36219126,29.3049,29.3777,28.8816,29.1319,13818568,44.8858,45.0165,44.6156,44.7463,19309485
2014-07-16,14.6364,14.6364,14.4214,14.4962,123897391,46.8004,47.1597,46.7153,47.1125,23598280,158.5445,160.2218,158.3571,159.7345,3305227,52.108,52.5266,51.9299,52.2861,20515604,29.3777,29.6873,29.2548,29.5871,16389289,44.9468,45.0165,44.4867,44.5895,21620944
2014-07-17,14.4401,14.4682,14.1411,14.2065,114839948,46.8098,47.2638,46.4852,46.5072,23847648,159.4909,160.7934,158.2821,159.4253,3815487,52.1525,52.4197,51.4401,51.5291,17015955,29.5416,29.842,29.3413,29.7146,9100892,44.5111,44.5477,44.1015,44.1625,24397990
2014-07-18,14.2719,14.4869,14.2532,14.4775,74859177,46.8004,47.103,46.6302,46.8666,15455815,159.6783,160.9714,158.9624,160.6715,2564222,51.9477,52.0813,51.5647,51.8586,12803917,29.5416,29.842,29.3413,29.7146,9239453,44.4152,44.755,44.2584,44.6853,15487363
2014-07-21,14.4121,14.5336,14.356,14.5056,61802195,46.4883,46.7815,46.4032,46.668,10921547,159.4534,161.2619,159.341,160.9058,2235585,51.7607,52.0189,51.5647,51.8675,9148506,29.6326,29.7692,29.4688,29.6326,7125416,44.4413,44.5721,44.3119,44.4849,15236909
2014-07-22,14.571,14.599,14.4588,14.5056,58331052,46.9044,47.1219,46.6964,46.9044,13125779,161.5242,164.3353,161.5242,163.998,3850689,52.0278,52.3663,51.9833,52.2505,10376795,29.6873,30.1516,29.6873,29.9604,8851583,44.6156,44.8596,44.4849,44.7463,11921095
2014-07-23,14.5056,14.6084,14.4962,14.5056,47253265,46.9139,47.8406,46.6775,47.4529,20100337,164.176,166.0594,163.6279,165.6846,3445183,52.3306,52.7136,52.1169,52.5444,11122085,29.9968,30.452,29.8693,30.3609,9363201,44.816,44.9816,44.6766,44.7289,9109271
2014-07-24,14.5429,14.6177,14.5336,14.599,46549768,47.4907,47.7281,47.2448,47.3678,13282578,165.6659,166.1531,164.5508,165.1599,2012767,52.6067,52.8561,52.5355,52.6958,9844323,30.4338,30.5885,30.2608,30.4065,6575520,44.8335,45.0165,44.8073,44.9555,9939644
2014-07-25,14.5663,14.6084,14.5336,14.571,35627167,47.2732,47.4718,47.2259,47.311,10090369,169.6387,171.1331,168.6517,168.8115,2367997,52.4731,52.7848,52.4019,52.5533,10500572,30.3518,30.4474,30.2153,30.2608,6292634,44.8683,45.1123,44.8683,44.9642,10049617
2014-07-28,14.5663,14.5897,14.4495,14.4869,39322309,47.2354,47.3583,46.8477,46.999,12071593,163.9792,165.3472,163.67,164.8694,2303365,52.4909,52.7759,52.2505,52.7136,12383894,30.2244,30.3882,29.924,30.106,7114925,44.7115,45.0557,44.5895,44.9642,13468087
2014-07-29,14.5056,14.5149,14.3373,14.3373,51480454,47.0273,47.155,46.7342,46.7342,13169454,165.0756,165.9563,164.4009,164.4852,3064960,52.6602,52.6602,52.0465,52.2238,13498827,30.2065,30.2248,29.8138,29.8138,5717661,45.0078,45.4435,44.8596,44.9119,14511806
2014-07-30,14.4214,14.6411,14.3093,14.5616,83243060,46.9706,47.538,46.9328,47.2827,15327634,164.8788,166.3031,164.3166,164.6914,2354131,52.5622,52.7937,52.1971,52.4642,11821992,29.9234,30.5809,29.9052,30.4439,10002410,45.0775,45.5742,45.0426,45.3999,11439613
2014-07-31,14.4308,14.5336,14.2532,14.2532,70677323,46.876,47.2165,46.2612,46.2612,23550926,163.4545,164.2322,161.9084,161.9834,3797945,52.2327,52.2594,51.351,51.3599,15958788,30.1608,30.2613,29.5216,29.5308,9134716,45.1908,45.2082,44.3455,44.3542,19642204
2014-08-01,14.1878,14.3841,13.87,14.0009,115978873,45.9585,46.3747,45.3059,45.495,21826368,161.5242,161.8803,158.7319,159.5284,3140151,51.1105,51.1996,49.8459,50.3001,23916665,29.3847,29.5216,28.709,28.8551,11539879,44.0056,44.5372,43.7704,43.8749,18813664
2014-08-04,14.0803,14.1317,14.0009,14.0663,51954672,45.8261,45.8734,45.4572,45.722,14277723,159.8282,161.0651,159.341,160.8777,2103904,50.6831,50.7454,50.1754,50.4515,13547228,29.0103,29.1701,28.7957,29.0651,6942084,44.0492,44.4675,44.0231,44.4326,13380139
2014-08-05,14.0289,14.2065,13.9261,14.0195,65071526,45.6464,45.8639,45.0694,45.2964,15915259,160.5122,160.9527,158.254,158.7506,2746184,50.2556,50.407,49.5164,49.9261,16863698,28.9464,29.1746,28.572,28.6816,9478467,44.2061,44.3803,43.7965,43.9185,12767174
2014-08-06,14.1504,14.356,14.1504,14.2065,95977855,45.164,45.9017,45.164,45.5329,13038932,157.5606,160.0906,157.4388,159.0505,1720708,49.7747,50.4871,49.7212,50.0775,12192567,28.5172,29.1473,28.4807,28.8185,9099244,43.7605,44.3309,43.7254,43.9273,15271471
2014-08-07,14.4308,14.4308,14.1037,14.1317,80058315,45.8734,45.9963,45.2964,45.4572,12376985,159.5752,160.2967,158.1135,158.4508,1928415,50.4337,50.4871,49.5876,49.7925,11743838,28.9829,29.0742,28.5081,28.6359,6553115,44.173,44.23,43.5236,43.6114,14109106
2014-08-08,14.0943,14.2065,14.0102,14.2065,54495011,45.4572,45.8734,45.1924,45.8261,12001531,158.6851,161.6273,158.0572,161.4118,2260041,49.7747,50.1932,49.552,50.1754,12213225,28.6359,29.2477,28.4189,29.1746,8514493,43.6377,43.9097,43.4095,43.8746,14563206
2014-08-11,14.2626,14.2719,14.1597,14.2252,41545118,45.9207,45.9632,45.618,45.7693,9131364,161.8709,162.4892,160.8121,161.5992,2098048,50.3535,50.3892,50.024,50.1576,9066796,29.2112,29.4942,29.0103,29.2934,6591186,43.9448,44.094,43.6816,43.7781,14666438
2014-08-12,14.1878,14.2999,14.1597,14.2158,33674350,45.5991,46.0436,45.4477,45.8166,9245079,160.962,162.2083,160.5872,161.4774,1362909,50.0775,50.3625,49.9884,50.1843,11290657,29.2386,29.5308,29.1152,29.2294,4525122,43.7518,44.1115,43.6552,43.6816,15220199
2014-08-13,14.2532,14.2906,14.2065,14.2532,34059127,45.9869,46.2422,45.9017,46.1098,8602566,161.543,162.0021,160.4841,161.5149,1708159,50.4871,50.6207,50.3237,50.5139,7012613,29.3573,29.4577,29.2294,29.2386,4802256,43.8922,43.9799,43.7298,43.8658,12210685
2014-08-14,14.2626,14.3186,14.2626,14.3186,29934562,46.1855,46.4834,46.1004,46.4693,9693103,161.9178,162.1989,160.8777,161.8522,1431363,50.5584,50.7632,50.496,50.7454,8275920,29.2842,29.4577,29.2842,29.3755,3974828,43.9711,44.3046,43.9273,44.2081,11904287
2014-08-15,14.3373,14.4027,14.1504,14.2252,61535490,46.6206,46.8003,45.7031,46.0815,16216279,161.9553,163.6044,160.6434,161.0745,2445958,50.977,51.2085,50.22,50.5406,12727664,29.476,29.8686,29.202,29.4212,9457909,44.3134,44.4187,43.7562,44.0589,13297171
2014-08-18,14.2812,14.4401,14.2719,14.4401,54968626,46.3936,46.8949,46.3179,46.8287,13204359,162.3394,163.6325,161.8241,163.5576,1877745,50.6385,51.1462,50.5495,50.968,8881423,29.6495,29.896,29.5764,29.7773,4925388,44.287,44.5152,44.2256,44.4801,9913676
2014-08-19,14.5056,14.6271,14.4308,14.4401,44825522,46.8476,47.5286,46.8381,47.0084,13076781,163.8949,164.0729,162.6955,163.0047,1922140,51.2976,51.4044,51.066,51.2619,9040484,29.8504,29.9873,29.7043,29.7043,4257034,44.5503,44.8311,44.5327,44.6293,8718438
2014-08-20,14.4027,14.6115,14.3654,14.5056,57824956,46.9422,47.2165,46.7814,47.103,9040262,162.3582,163.2109,161.7305,163.0703,1755660,51.1373,51.5202,51.1105,51.3332,8121363,29.5856,29.8138,29.5673,29.7134,4234681,44.5678,44.6995,44.4362,44.6205,8402875
2014-08-21,14.6644,15.1598,14.599,15.1037,177294357,47.2638,48.4461,47.1029,48.3042,24162422,163.2671,164.8413,162.5175,164.1198,2080344,51.351,52.3395,51.2976,52.0991,12745499,29.823,30.1791,29.6769,30.1608,7309125,44.7521,45.1031,44.6644,45.0066,10102238
